time_s,Vin_V,Vc_V
0.0,1.0110453736713674,-0.0030191773438437634
1e-06,1.0214793491528968,-0.00431815596251061
2e-06,1.0050630189608531,-0.0035750731613431595
3e-06,0.9890685821006509,0.008658001385501211
4e-06,1.0039536462939285,0.003959694873018875
4.9999999999999996e-06,0.9868547419961649,0.00688373957028356
6e-06,0.9969791430604448,0.013321230341569833
7e-06,0.9992215694138441,0.006150326357633971
8e-06,1.01069869622157,0.015712223265295405
9e-06,0.9919408848672154,0.002858157663867888
9.999999999999999e-06,1.0113312182681362,0.009761384519354335
1.1e-05,0.9944164816682383,0.011099153392282795
1.2e-05,0.9818393518647347,0.01877959043628896
1.3e-05,1.0063355338297415,0.006196465390538898
1.4e-05,1.011626217759625,0.03220759685377652
1.4999999999999999e-05,1.0173772659980136,0.030733445604049545
1.6e-05,0.9968960375688205,0.02421210350642436
1.7e-05,0.9919631039385564,0.01813462426838769
1.8e-05,0.9987210282155048,0.030794417806951784
1.8999999999999998e-05,0.9895325271606935,0.04927420331125476
1.9999999999999998e-05,1.0042166542004298,0.029307519785527123
2.1e-05,1.0001552755930572,0.02577648293999669
2.2e-05,0.9947932067062477,0.04235163526474013
2.3e-05,1.0117606634612553,0.03480469588146308
2.4e-05,1.0027177824814466,0.04697555641381459
2.4999999999999998e-05,1.0002652262145628,0.03762558294615232
2.6e-05,0.9998462073623572,0.03837111003726257
2.7e-05,0.9943731591672303,0.05180374773601474
2.8e-05,1.0022564441065347,0.05727427275695983
2.9e-05,0.9891671315306862,0.045675213649802524
2.9999999999999997e-05,1.004306138302323,0.05050576521231944
3.1e-05,1.0261774362738085,0.055414527080726396
3.2e-05,1.008642671682859,0.0435424024586019
3.2999999999999996e-05,0.9951436471259096,0.0539653586563127
3.4e-05,0.9915170586326528,0.051514050097680605
3.5e-05,0.994483152108609,0.05366287575429446
3.6e-05,1.016413351701122,0.05204221210944517
3.7e-05,1.0008029765520337,0.06698120302464851
3.7999999999999995e-05,1.010678992941021,0.051008497271202435
3.9e-05,1.001488805009945,0.058265361148713404
3.9999999999999996e-05,1.009876015301246,0.05757710053170516
4.1e-05,1.0010784191472437,0.05902929046533427
4.2e-05,0.9849174795162882,0.07822073760260698
4.2999999999999995e-05,1.01587816662955,0.06287087844869405
4.4e-05,1.0073891489109432,0.0704102241050191
4.4999999999999996e-05,0.9999797085316013,0.06367917505972107
4.6e-05,0.9878247190540551,0.07536644516651594
4.7e-05,0.9871740505549199,0.07118831319885519
4.8e-05,0.9990502717403069,0.09272243874235582
4.9e-05,0.9879755279876061,0.07377983507717267
4.9999999999999996e-05,0.9855914232694831,0.07662708114418604
5.1e-05,1.004396853158138,0.08446388743111606
5.2e-05,0.9974203502455092,0.07378909823385274
5.3e-05,0.9879504911176581,0.0712344241417572
5.4e-05,1.0055084653867743,0.09253586935464281
5.4999999999999995e-05,1.0033943319339425,0.09967649148539931
5.6e-05,0.9973668501702443,0.07481504481703559
5.6999999999999996e-05,0.9895312554123658,0.07405027307731943
5.8e-05,1.0067404768986998,0.10198949181526107
5.9e-05,0.9779138895694325,0.09356344545329356
5.9999999999999995e-05,1.0099309334925013,0.10819612547919312
6.1e-05,0.991257323199706,0.10537132419083964
6.2e-05,1.0057430901394326,0.09224821043113947
6.3e-05,0.9961379549272426,0.10548015644212018
6.4e-05,1.0029981415697153,0.10765958693681578
6.5e-05,1.0145931986961965,0.08912064734514787
6.599999999999999e-05,0.9989336596598932,0.09804026811609513
6.7e-05,0.9980624901958559,0.11000811412598112
6.8e-05,1.0066271731990273,0.10835480902582076
6.9e-05,0.9968346081102852,0.10623203874302743
7e-05,0.9934354051115412,0.11462650598167583
7.099999999999999e-05,1.0141102212624344,0.12539970163045913
7.2e-05,1.0206036156302114,0.11738780801597676
7.3e-05,1.002856934970503,0.1166388723366143
7.4e-05,0.9859270790998704,0.12959492341176265
7.5e-05,1.0034781750739656,0.12848107120061916
7.599999999999999e-05,0.9986059571385318,0.11685364467308301
7.7e-05,1.0150442018430244,0.14235918013546173
7.8e-05,0.9859975385917276,0.13147577985603195
7.9e-05,1.004858652348758,0.1367320665256685
7.999999999999999e-05,1.0021373230143602,0.128366804871976
8.099999999999999e-05,0.9958843331654058,0.1432587051592689
8.2e-05,0.9905368976030118,0.14417713034125432
8.3e-05,1.0007054671481983,0.1343540979176277
8.4e-05,1.0031234494193217,0.1331173654739808
8.499999999999999e-05,1.008991981698742,0.13575485422020753
8.599999999999999e-05,0.9777184244658972,0.133278006083611
8.7e-05,0.9997913266379808,0.13842569110194455
8.8e-05,0.9952984809674333,0.1372326286577901
8.9e-05,0.9905465882333606,0.14164629602836246
8.999999999999999e-05,1.0130888213383833,0.15157490463252035
9.099999999999999e-05,1.0134711964722225,0.1498463470349051
9.2e-05,1.0031729585486173,0.1625949280600967
9.3e-05,0.9971130403833977,0.14384903173001024
9.4e-05,0.9925812695258742,0.1489208528498727
9.499999999999999e-05,0.9971751673050478,0.15159071380845573
9.6e-05,0.9883520475388329,0.15662560578252666
9.7e-05,1.0034714673623626,0.16627051985838776
9.8e-05,0.99134911160295,0.14384731711160456
9.9e-05,1.0167816488090262,0.15783210032675507
9.999999999999999e-05,1.0098529061980388,0.14450821792887145
0.000101,0.9913792084479582,0.16765324893402114
0.000102,1.009281648768897,0.16420447363596458
0.000103,0.9960515909982025,0.1708412808472298
0.000104,1.010411260797246,0.1703647236463165
0.00010499999999999999,0.9920108823068797,0.16900227161437342
0.000106,0.989692699738319,0.18019231387957668
0.000107,1.017039953600856,0.15750613629348365
0.000108,0.9904310512119555,0.17579606662957725
0.00010899999999999999,0.991359789251794,0.17795235388138475
0.00010999999999999999,0.9978764459915084,0.168021354773771
0.000111,0.982977854547728,0.17766787631124456
0.000112,0.9993552548051751,0.17963345170868358
0.000113,0.9963983846455539,0.18778020455946273
0.00011399999999999999,0.9883072758179692,0.17457158407706969
0.00011499999999999999,0.9801956991857281,0.17498348361186974
0.000116,0.9875385273641064,0.17275129600747754
0.000117,0.9934346546862981,0.16609578582384554
0.000118,0.9975587056291518,0.17407505685353214
0.00011899999999999999,0.9944127174218798,0.18451727689995212
0.00011999999999999999,1.0060563036956154,0.1879677112101788
0.000121,1.012870655208981,0.20495754694407425
0.000122,0.9973656969838047,0.20492903736564963
0.00012299999999999998,0.9902718918685786,0.20226966003703534
0.000124,0.9933878102463217,0.20080561458505888
0.000125,0.9992649772519817,0.19689777382491175
0.000126,0.9962906185329281,0.22806082428615615
0.000127,1.00747716185405,0.18245992318221196
0.000128,0.9910421237304435,0.20932670552823868
0.000129,0.9935210596454269,0.21649010376295946
0.00013,1.0117281229319337,0.19674695424113292
0.00013099999999999999,1.0033251876657292,0.21010906475585792
0.00013199999999999998,1.0110953323969347,0.20053023603766557
0.000133,1.0147007977918057,0.2150439172162179
0.000134,1.0147675740923525,0.20108090719298044
0.000135,0.9978109704201175,0.20852819127116687
0.000136,0.9824283887201155,0.20447372248613796
0.000137,0.9965161306385465,0.22024324074229437
0.000138,1.0165539495921554,0.22630726818234512
0.000139,1.0198289880217828,0.2264438450618471
0.00014,0.9936814097982993,0.21807147499556473
0.00014099999999999998,1.0202642737290013,0.21472673980846357
0.00014199999999999998,1.004991286874116,0.21389108259557013
0.000143,1.0093677858397982,0.22629691205095667
0.000144,0.9886908125842158,0.23248357306122336
0.000145,0.9828378219176558,0.21820312722876276
0.000146,1.00941602829364,0.22883880535265322
0.000147,1.0078343222462804,0.22465163958381731
0.000148,1.0099800285607108,0.21845930092383314
0.000149,1.0091462570629297,0.23267104197933663
0.00015,0.9805076068954366,0.23988416333561197
0.00015099999999999998,0.9818831385985892,0.23688592238490913
0.00015199999999999998,1.0090785725392424,0.23836761441181303
0.000153,0.9942162392243215,0.2341846788755947
0.000154,1.0093697668481327,0.236798735253015
0.000155,1.0161890657978514,0.24320606657236138
0.000156,0.9985503911296002,0.2275799133700703
0.000157,1.0072536246639499,0.24515936650453077
0.000158,0.9959167033214658,0.24932047268222993
0.000159,1.0024347795644115,0.23609772724717099
0.00015999999999999999,0.9927783507492253,0.24556453878807788
0.00016099999999999998,0.9932814181900875,0.24642729499619936
0.00016199999999999998,0.9911089383888644,0.23843163357528052
0.000163,0.9890090695057745,0.2482091226028224
0.000164,1.0027689908331785,0.2401556424292162
0.000165,0.9998568255866281,0.24757642791592008
0.000166,1.0185188815328816,0.24394238720193265
0.000167,1.0022580223529531,0.2604644013674305
0.000168,1.0195492423744312,0.2707151762975031
0.000169,1.002238708251209,0.26286033100174105
0.00016999999999999999,1.0050309335143581,0.2535955960514771
0.00017099999999999998,0.9964016767436107,0.2505227111369089
0.00017199999999999998,0.9907934907929004,0.26327940177067793
0.000173,1.0208358399004211,0.25652880466913514
0.000174,0.9935445878658965,0.2733513064142096
0.000175,0.9864702139550375,0.26877394718792086
0.000176,1.0228268248518804,0.2641999832277371
0.000177,0.9866059510128811,0.27369121893454074
0.000178,1.0159803580073399,0.2779143841906709
0.000179,0.9985374113390746,0.2771736137828892
0.00017999999999999998,0.9893613840240936,0.2616557679987383
0.00018099999999999998,1.007785373206145,0.2780903055455298
0.00018199999999999998,0.9950090795837329,0.2835444065935481
0.000183,0.9902564748494851,0.2777636496932504
0.000184,1.006294612531402,0.2840090974917148
0.000185,0.9894778956276404,0.2761472574756475
0.000186,0.9985024392655464,0.27217666578747696
0.000187,0.9937239036073376,0.28051449513303367
0.000188,0.9807371156074561,0.2787409262043846
0.00018899999999999999,0.9935454532887847,0.27067869785676185
0.00018999999999999998,0.9863081676740717,0.27861207490458756
0.00019099999999999998,0.9947935112954781,0.2805061475111683
0.000192,0.9776114695187025,0.28885853256773736
0.000193,0.9928630217630371,0.2898895890712356
0.000194,0.9849451309892856,0.29788811529455306
0.000195,0.9979584346004936,0.29904003376800486
0.000196,0.9991244543556158,0.28252484796109406
0.000197,0.99293583269211,0.2976515879164177
0.000198,1.019126888751881,0.2852629660814275
0.00019899999999999999,0.9857671221081482,0.2902903040949811
0.00019999999999999998,0.9833856907831457,0.30505880874200986
0.00020099999999999998,1.0005901482264328,0.3005609399308252
0.000202,1.0187985970154598,0.28780465238080427
0.000203,1.0168945726423155,0.31145809557095055
0.000204,0.9923277065679156,0.2977862989337816
0.000205,0.9960709643777071,0.30872704022827324
0.000206,0.9965242461307855,0.31372960353275764
0.000207,1.0042753920456136,0.29071014079805846
0.000208,1.00641629103914,0.31720220017606104
0.00020899999999999998,0.9969887869790564,0.3181164261435735
0.00020999999999999998,1.0148997205474715,0.3025915527738664
0.00021099999999999998,0.9915796747602104,0.30413996839272966
0.000212,0.9822964590555556,0.3081528666139779
0.000213,0.9889146726360745,0.3055187425695833
0.000214,1.0211820244032843,0.3217986678594763
0.000215,1.001960868891989,0.3151134085201
0.000216,1.005696390944044,0.3199428401532672
0.000217,0.9907282815237866,0.30442662083141436
0.00021799999999999999,0.997607366533324,0.31646684183843543
0.00021899999999999998,0.9915225190997028,0.31353198854478015
0.00021999999999999998,0.9969043446414454,0.31999278300329415
0.00022099999999999998,0.9909324886202432,0.33413030323970183
0.000222,1.0027861483428833,0.314724933179071
0.000223,1.004055414558892,0.31242693923085707
0.000224,0.988628977078668,0.3254780917342721
0.000225,0.9947980080426876,0.32677798956461124
0.000226,1.0089990580179027,0.32480388886460665
0.000227,0.9782617838048114,0.3135990728454815
0.00022799999999999999,1.002804820199006,0.33060275163044617
0.00022899999999999998,0.9977554695917034,0.3215459223882249
0.00022999999999999998,0.9956852794213459,0.32795097408554735
0.00023099999999999998,0.9944020120041641,0.33293882037725614
0.000232,0.9954399880088927,0.3351843216734553
0.000233,1.0153057590295516,0.35866135731064747
0.000234,1.004432085515668,0.3395933151804976
0.000235,0.9985975279592286,0.3304223788709196
0.000236,1.001758147304295,0.35023009980821374
0.000237,0.9869953830211311,0.34305018165070544
0.00023799999999999998,0.9985127762357464,0.3228301702724049
0.00023899999999999998,0.9887318466294612,0.3379169164873485
0.00023999999999999998,0.9728079605442266,0.3427243494945017
0.00024099999999999998,1.0030289996063686,0.3570032520360682
0.000242,0.989676143402251,0.34278113314505276
0.000243,1.0005142271300407,0.3295613304302762
0.000244,0.992748998594794,0.3527154737454514
0.000245,1.0013935582641857,0.3530778139771751
0.00024599999999999996,1.0019175594959377,0.33968649083566543
0.000247,0.99766213505513,0.35004534067187454
0.000248,1.0045796435161285,0.3439568562351883
0.000249,1.001611875191833,0.35250289153730624
0.00025,1.0042285788047893,0.3543622310718336
0.000251,1.006809122513097,0.36062827418710985
0.000252,1.0043636853612612,0.3555022926014007
0.00025299999999999997,1.0024200272771058,0.36621654533267706
0.000254,0.9931550001726009,0.3620507876259462
0.00025499999999999996,1.0032672195059829,0.3614531914896144
0.000256,0.993791631927841,0.3555660236451516
0.000257,1.0013268371205595,0.36214199551157455
0.000258,0.9852084655846737,0.3617336715107581
0.000259,1.004738225924347,0.36655232336449545
0.00026,0.9777158820725061,0.37279664815720276
0.000261,0.9730959516884881,0.36760590467710946
0.00026199999999999997,0.9964674768915199,0.3751260912054193
0.000263,1.001417539414295,0.3582564486702898
0.00026399999999999997,1.0096696739398303,0.3634939779126772
0.000265,1.0032077547468348,0.3561166523803699
0.000266,1.022183402468095,0.39622151650105775
0.000267,0.9834870341481182,0.3746266262249993
0.000268,0.9810938790991166,0.3960581695233346
0.000269,0.9907667431954641,0.3851870123470448
0.00027,0.9943772427099768,0.3777789860846629
0.000271,1.0043555738047767,0.3790886905510643
0.000272,1.0069219620413457,0.383730962429922
0.00027299999999999997,1.0127801999334707,0.3976377517594666
0.000274,0.9975335627789956,0.38336054681925347
0.00027499999999999996,0.9832063934060207,0.38925828475517166
0.000276,1.032361216998805,0.3919972412293226
0.000277,1.0034175619911152,0.3930892048707875
0.000278,0.9982751802417081,0.382944540494341
0.000279,1.004499297574261,0.38816278124069586
0.00028,0.9995995272064386,0.37994766511500916
0.000281,0.9867831297883775,0.38947705305435415
0.00028199999999999997,0.9917926646935967,0.3843388499887179
0.000283,1.0145575792703319,0.4021209209606432
0.00028399999999999996,1.0028707765093492,0.39905538996441053
0.000285,0.9764633850198754,0.3865801752371342
0.000286,0.9961803848119501,0.3977742539800776
0.000287,0.9967547595932279,0.39516173273647415
0.000288,0.9905870053585831,0.3997904830428079
0.000289,0.9945216205531429,0.40995511287039726
0.00029,0.9897060744486339,0.4135478187137617
